,neighbhood,nameAr,lat,lng,types,rating,user_ratings_total,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,isSuccessful,neighbhood_id,CompNum
1146,ar rawdah,الروضة,24.7233873,46.75899159999999,Coffee,3,26,True,False,1,20,18,6,12,7,0,39,19
1147,an nasim al gharbi,النسيم الغربي,24.717537,46.8018435,Restaurants,4,25,True,True,0,20,9,6,4,11,0,96,13
1148,al ulaya,العليا,24.6911785,46.6910926,Restaurants,4,25,True,True,0,20,20,20,20,4,1,102,27
1149,an nasim ash sharqi,النسيم الشرقي,24.7573189,46.829607,Coffee,3,25,True,True,0,20,16,12,13,2,0,28,20
1150,al wazarat,الوزارات,24.6711409,46.7148093,Restaurants,4,25,True,True,0,20,20,20,20,10,1,18,25
1151,al muruj,المروج,24.746469,46.651589,Coffee,4,25,True,True,0,20,20,20,13,6,1,120,13
1152,an nasim al gharbi,النسيم الغربي,24.7489863,46.8427977,Restaurants,4,25,True,True,0,20,8,7,4,3,0,116,12
1153,hittin,حطين,24.7659678,46.6055644,Coffee,4,25,True,True,1,12,20,8,5,2,0,15,15
1154,ishbiliyah,اشبيلية,24.7822217,46.8128032,Coffee,3,25,True,True,1,20,8,10,20,2,0,15,14
1155,al maizilah,المعيزلة,24.7981669,46.8469966,Restaurants,3,25,True,True,1,20,2,4,4,1,0,110,3
1156,an nafl,النفل,24.7773172,46.68427639999999,Coffee,4,903,True,True,1,20,20,17,15,5,1,14,39
1157,qurtubah,قرطبة,24.8104677,46.7381552,Restaurants,3,25,True,True,1,20,20,13,20,6,1,100,20
1158,al murabba,المربع,24.6569571,46.7128099,Coffee,3,25,True,True,1,20,20,20,20,13,1,63,31
1159,an nasim al gharbi,النسيم الغربي,24.7416217,46.8037688,Coffee,4,25,True,True,1,20,18,12,9,4,0,31,4
1160,sultanah,سلطانة,24.5986995,46.6891883,Restaurants,4,25,True,True,1,20,6,14,4,8,0,103,11
1161,ash sharq,الشرق,24.8967651,46.9128333,Restaurants,4,24,True,True,0,0,2,3,0,0,0,60,2
1162,al muruj,المروج,24.7442021,46.676778,Restaurants,3,24,False,True,0,17,20,18,12,12,1,117,17
1163,king saud university,جامعة الملك سعود,24.741481,46.636301,Coffee,3,24,True,True,0,20,20,12,11,4,1,123,15
1164,salah ad din,صلاح الدين,24.7348125,46.7003125,Coffee,4,24,True,True,0,15,15,10,4,7,0,82,16
1165,ar rabi,الربيع,24.8041163,46.6738373,Restaurants,4,512,False,True,0,20,20,7,5,4,0,68,14
1166,al khalij,الخليج,24.7648774,46.80373180000001,Restaurants,3,24,True,True,0,20,9,12,12,4,0,31,14
1167,al khalidiyah,الخالدية,24.6306219,46.74919879999999,Restaurants,4,24,True,True,0,20,20,13,0,3,0,63,6
1168,dhahrat namar,ظهرة نمار,24.5650464,46.6252271,Coffee,4,24,True,False,0,20,12,7,12,2,0,118,26
1169,al maizilah,المعيزلة,24.7667301,46.8182226,Restaurants,4,24,True,True,1,20,13,16,20,6,0,96,15
1170,as safarat,السفارات,24.6670207,46.6260482,Restaurants,4,24,False,True,1,7,5,6,7,15,0,93,28
1171,al futah,الفوطة,24.6403579,46.7160828,Restaurants,4,24,True,True,1,20,20,20,17,14,1,60,27
1172,ar rimal,الرمال,24.9323842,46.7715464,Restaurants,3,24,True,True,1,1,3,0,4,0,0,58,0
1173,al yarmuk,اليرموك,24.797785,46.784364,Coffee,4,24,True,True,1,20,20,14,20,3,0,19,11
1174,al janadriyah,الجنادرية,24.8087979,46.87882279999999,Coffee,4,23,False,True,1,20,2,12,5,2,0,82,11
1175,al futah,الفوطة,24.6415291,46.71822539999999,Restaurants,4,23,True,True,1,20,20,20,17,13,1,74,28
1176,uqaz,عكاظ,24.5300416,46.6535618,Coffee,3,23,True,False,1,18,3,3,4,1,0,39,14
1177,siyah,صياح,24.6036347,46.7043848,Coffee,4,23,True,True,1,20,8,8,5,7,0,75,10
1178,hittin,حطين,24.7467377,46.6180168,Coffee,3,23,False,True,1,11,17,8,6,4,0,59,24
1179,al khalij,الخليج,24.7722138,46.8003153,Restaurants,3,22,False,True,0,20,9,12,7,5,0,58,18
1180,al marwah,المروة,24.5540347,46.6734201,Coffee,4,1045,True,True,0,16,6,6,8,4,0,32,11
1181,al munsiyah,المونسية,24.8159352,46.7792374,Coffee,4,22,True,False,0,20,20,12,20,1,0,0,11
1182,an nasim al gharbi,النسيم الغربي,24.7320858,46.825809,Restaurants,4,22,True,True,0,20,11,13,8,3,0,64,5
1183,al mursalat,المرسلات,24.7459622,46.67974040000001,Coffee,4,22,True,True,0,19,20,11,12,11,1,69,17
1184,ishbiliyah,اشبيلية,24.7791471,46.7987764,Restaurants,4,22,True,True,0,20,7,11,10,6,0,82,22
1185,ar rawdah,الروضة,24.7494931,46.778988,Restaurants,4,22,True,True,0,20,12,9,5,6,0,38,20
1186,al malaz,الملز,24.6659263,46.74050090000001,Coffee,4,22,False,False,0,20,20,20,13,7,1,78,19
1187,king fahd,الملك فهد,24.740587,46.6712873,Coffee,3,22,True,True,0,20,20,20,15,12,1,54,19
1188,ad duraihimiyah,الدريهمية,24.5842616,46.6911351,Coffee,4,925,True,True,1,20,3,15,6,11,0,75,18
1189,an narjis,النرجس,24.817936,46.686779,Coffee,4,929,True,True,1,13,16,11,12,1,0,48,3
1190,az zahrah,الزهرة,24.5721307,46.6532989,Coffee,5,22,True,False,0,20,7,2,1,6,0,113,16
1191,al murabba,المربع,24.6464488,46.7172521,Restaurants,4,22,True,True,0,20,20,20,20,10,1,90,25
1192,al mahdiyah,المهدية,24.6337146,46.5501581,Restaurants,3,22,True,True,1,20,13,6,14,1,0,50,20
1193,al murabba,المربع,24.663987,46.7068285,Restaurants,4,22,True,True,1,20,19,17,20,10,1,81,22
1194,al masani,المصانع,24.588936,46.759579,Restaurants,3,942,True,True,1,20,14,10,16,3,0,26,25
1195,king faisal,الملك فيصل,24.7558073,46.77186930000001,Coffee,5,22,True,True,1,20,20,13,12,7,1,25,19
1196,ad duraihimiyah,الدريهمية,24.5930155,46.7034696,Coffee,4,22,False,True,1,20,8,9,5,6,0,65,9
1197,al murabba,المربع,24.6472685,46.716614,Restaurants,4,21,True,True,0,20,20,20,20,10,1,14,25
1198,dahiat namar,ضاحية نمار,24.5423559,46.647868,Restaurants,3,21,True,True,0,15,1,1,3,0,0,13,14
1199,al wadi,الوادي,24.7984651,46.6972204,Coffee,4,21,True,True,0,20,20,8,19,7,0,48,19
1200,al marqab,المرقب,24.630596,46.7171611,Restaurants,4,21,False,True,0,20,20,20,15,13,1,58,24
1201,qurtubah,قرطبة,24.7971713,46.7217039,Coffee,3,21,True,True,0,20,20,20,20,7,1,117,12
1202,al futah,الفوطة,24.6442615,46.7181302,Restaurants,4,20,True,True,0,20,20,20,17,12,1,89,26
1203,manfuhah al jadidah,منفوحة الجديدة,24.6107523,46.7146091,Restaurants,4,20,True,True,0,20,9,15,4,6,0,96,11
1204,an narjis,النرجس,24.9059281,46.5993564,Restaurants,3,20,True,True,0,4,9,5,1,1,0,48,6
1205,al khalidiyah,الخالدية,24.6308662,46.74476139999999,Restaurants,4,20,True,True,0,20,20,10,0,2,0,122,7
1206,al yasmin,الياسمين,24.8041442,46.6344564,Restaurants,3,944,True,True,1,20,20,19,20,3,1,54,24
1207,ad dar al baida,الدار البيضاء,24.5666482,46.7900117,Restaurants,3,586,True,True,0,20,2,4,4,2,0,0,10
1208,as sahafah,الصحافة,24.7929595,46.63274819999999,Restaurants,4,20,True,True,0,20,20,17,20,9,1,81,21
1209,ar rayan,الريان,24.7266572,46.7798925,Coffee,4,1082,True,True,0,20,12,8,12,10,0,75,35
1210,dahiat namar,ضاحية نمار,24.5084933,46.6361257,Coffee,2,20,True,True,0,12,3,1,0,1,0,28,7
1211,ghirnatah,غرناطة,24.8050041,46.7500297,Coffee,3,20,True,True,0,20,20,14,16,8,1,12,19
1212,badr,بدر,24.5353492,46.6931894,Coffee,3,20,False,False,1,16,7,4,4,3,0,96,5
1213,as sahafah,الصحافة,24.7834925,46.6526025,Restaurants,3,947,True,True,1,20,17,16,18,8,1,65,24
1214,an narjis,النرجس,24.8189657,46.6311012,Coffee,3,20,True,True,1,20,20,20,20,3,1,33,14
1215,as sulai,السلي,24.6580177,46.8122341,Restaurants,3,949,False,True,1,15,20,5,0,0,0,14,5
1216,al hamra,الحمراء,24.7617047,46.7623456,Restaurants,3,20,False,True,1,20,20,14,20,5,1,24,17
1217,al wazarat,الوزارات,24.6672335,46.7122638,Restaurants,4,804,True,True,0,20,18,20,20,10,1,54,23
1218,al ulaya,العليا,24.6746864,46.6654789,Restaurants,4,951,False,True,1,15,11,5,15,4,0,0,15
1219,al wurud,الورود,24.7206918,46.6794823,Restaurants,4,954,True,True,1,20,20,18,20,10,1,51,32
1220,al ulaya,العليا,24.6725269,46.6745903,Coffee,3,20,True,True,1,16,19,10,20,7,0,32,20
1221,al malqa,الملقا,24.7910933,46.6120921,Restaurants,2,20,True,True,1,20,20,12,18,7,1,65,12
1222,al masif,المصيف,24.7644328,46.6803461,Restaurants,4,19,True,True,0,20,20,16,17,6,1,48,23
1223,shubra,شبرا,24.5709279,46.667869,Coffee,4,19,True,False,0,20,5,5,4,8,0,34,16
1224,ar rayan,الريان,24.7121739,46.7937908,Coffee,3,19,True,False,0,20,7,4,5,10,0,115,18
1225,as sahafah,الصحافة,24.7814697,46.6475097,Restaurants,4,956,True,True,1,20,20,17,20,9,1,59,25
1226,qurtubah,قرطبة,24.8085576,46.7325387,Restaurants,4,19,True,True,0,20,20,19,20,6,1,21,20
1227,as safarat,السفارات,24.6867354,46.63772489999999,Restaurants,4,19,True,True,1,12,11,16,8,11,0,33,25
1228,al mughrizat,المغرزات,24.7535635,46.7272002,Coffee,2,19,True,True,1,14,20,9,16,8,0,81,33
1229,ad dar al baida,الدار البيضاء,24.5754827,46.7859936,Coffee,4,19,True,True,1,20,5,4,6,3,0,19,14
1230,al mansurah,المنصورة,24.5975829,46.7489996,Restaurants,3,19,True,True,1,20,14,15,19,2,0,63,25
1231,an nafl,النفل,24.7841735,46.6816138,Restaurants,4,19,True,True,1,20,20,8,17,4,0,88,35
1232,manfuhah,منفوحة,24.6091805,46.7246463,Restaurants,4,19,True,True,1,20,14,16,8,5,0,14,8
1233,al uraija,العريجاء,24.6264733,46.6545837,Coffee,4,603,True,True,0,13,2,0,2,2,0,49,2
1234,tuwaiq,طويق,24.5622986,46.525179,Restaurants,3,19,True,True,1,20,10,7,4,2,0,120,16
1235,areed,عريض,24.4957968,46.6280896,Coffee,3,19,True,False,1,20,4,2,0,1,0,98,10
1236,ad dar al baida,الدار البيضاء,24.566393,46.7893344,Restaurants,4,18,True,True,0,20,2,4,4,3,0,9,10
1237,areed,عريض,24.4991024,46.6301367,Restaurants,4,18,False,True,0,20,4,1,0,1,0,74,10
1238,areed,عريض,24.4921588,46.6223095,Restaurants,3,18,True,True,0,19,5,2,0,1,0,75,9
1239,al janadriyah,الجنادرية,24.8117507,46.8843302,Restaurants,3,18,True,True,0,20,4,9,3,2,0,82,11
1240,ar rimal,الرمال,24.8230623,46.8357792,Coffee,4,18,True,True,1,3,7,4,2,1,0,98,1
1241,dhahrat al badiah,ظهرة البديعة,24.5887481,46.6593629,Restaurants,3,18,False,True,1,20,3,2,2,4,0,21,11
1242,al hamra,الحمراء,24.7667976,46.7549469,Coffee,3,959,True,True,1,20,20,17,15,6,1,82,16
1243,al masif,المصيف,24.7742685,46.68069029999999,Coffee,4,962,False,True,1,20,20,16,15,5,1,68,34
1244,umm salim,ام سليم,24.6296282,46.6972914,Restaurants,4,18,True,True,1,20,13,15,11,11,0,73,23
1245,al ghadir,الغدير,24.7718319,46.6688796,Restaurants,4,498,True,True,0,20,20,18,16,10,1,13,37
1246,sultanah,سلطانة,24.6005571,46.69794419999999,Restaurants,4,18,True,True,1,20,8,13,3,7,0,19,9
1247,king khalid airport,مطار الملك خالد,24.820536,46.7679739,Restaurants,3,18,True,True,1,20,17,12,20,4,0,48,9
1248,hittin,حطين,24.7687013,46.6048141,Restaurants,3,18,True,True,1,11,20,9,3,3,0,12,12
1249,sultanah,سلطانة,24.5998517,46.6964637,Coffee,3,18,True,True,1,20,9,14,3,7,0,74,9
1250,ar raid,الرائد,24.6947634,46.6345237,Coffee,4,18,True,True,1,20,12,14,7,12,0,78,16
1251,as safarat,السفارات,24.6666535,46.62283069999999,Restaurants,4,18,True,True,1,7,5,7,8,16,0,76,26
1252,ar rawdah,الروضة,24.7348052,46.7829425,Restaurants,4,968,True,True,1,20,13,15,7,11,0,48,31
1253,thulaim,ثليم,24.6401055,46.7210312,Restaurants,3,17,True,True,0,20,20,20,18,14,1,25,22
1254,al imam university,جامعة الامام,24.808228,46.7182895,Restaurants,3,17,True,True,0,14,17,14,17,5,0,22,9
1255,an narjis,النرجس,24.8177296,46.6395506,Coffee,4,17,True,True,0,20,20,19,20,3,1,58,22
1256,ar rayan,الريان,24.7234116,46.7870044,Coffee,4,17,True,True,0,20,8,9,8,10,0,21,28
1257,hittin,حطين,24.7531088,46.6105021,Restaurants,4,973,True,True,1,10,16,9,5,3,0,100,18
1258,al malqa,الملقا,24.7978283,46.6274431,Restaurants,4,17,True,True,1,20,20,20,20,6,1,54,18
1259,hittin,حطين,24.7662201,46.6032096,Restaurants,3,17,True,True,1,11,20,8,3,2,0,63,14
1260,al yarmuk,اليرموك,24.8055301,46.7991688,Restaurants,3,974,True,True,1,20,16,10,19,4,0,48,9
1261,al mahdiyah,المهدية,24.6258085,46.5288973,Restaurants,3,17,True,False,1,20,9,2,6,0,0,14,12
1262,al malaz,الملز,24.6634877,46.7182425,Coffee,4,16,True,False,0,20,20,20,20,13,1,76,29
1263,ash shimaisi,الشميسي,24.6246824,46.6973464,Restaurants,4,16,True,True,0,20,8,15,12,11,0,100,22
1264,al muhammadiyah,المحمدية,24.7428485,46.6576056,Coffee,4,16,True,True,0,20,20,20,19,11,1,82,16
1265,al muruj,المروج,24.7490826,46.6573011,Restaurants,2,16,True,True,0,20,20,20,18,12,1,96,11
1266,sultanah,سلطانة,24.6007823,46.6985652,Restaurants,3,16,True,True,0,20,8,13,3,7,0,76,9
1267,badr,بدر,24.5598533,46.748313,Coffee,3,16,False,False,1,8,17,8,2,5,0,30,1
1268,ar rawabi,الروابي,24.7065263,46.79880319999999,Restaurants,3,980,True,True,1,20,6,5,4,12,0,100,21
1269,hittin,حطين,24.7702268,46.6058708,Restaurants,4,16,False,True,1,12,20,8,4,5,0,12,12
1270,al muruj,المروج,24.7563906,46.66550729999999,Restaurants,3,16,False,True,1,20,20,17,20,6,1,45,17
1271,al faiha,الفيحاء,24.6848125,46.8131875,Coffee,3,16,True,False,1,20,11,6,5,4,0,68,16
1272,ad dar al baida,الدار البيضاء,24.578269,46.78292769999999,Restaurants,4,16,True,True,1,20,4,4,9,3,0,10,14
1273,al mahdiyah,المهدية,24.6230302,46.5461355,Coffee,4,16,True,False,1,19,13,4,9,2,0,59,9
1274,dahiat namar,ضاحية نمار,24.5442917,46.64798380000001,Coffee,4,16,True,True,1,14,1,1,3,2,0,64,14
1275,sultanah,سلطانة,24.5975933,46.6967183,Coffee,3,16,True,True,1,20,9,14,4,8,0,78,9
1276,sultanah,سلطانة,24.600466,46.697815,Coffee,3,997,False,True,1,20,9,13,3,7,0,9,9
1277,al masani,المصانع,24.592657,46.739126,Restaurants,4,16,True,True,1,16,17,18,15,1,0,24,17
1278,an nasim al gharbi,النسيم الغربي,24.7491987,46.8100938,Restaurants,3,16,True,True,1,20,16,14,14,3,0,15,14
1279,al uraija al wusta,العريجاء الوسطى,24.5940466,46.6285438,Restaurants,3,15,True,True,0,20,8,6,0,5,0,58,9
1280,al murabba,المربع,24.672777,46.7083489,Restaurants,3,15,True,True,0,20,19,17,20,12,1,100,23
1281,tuwaiq,طويق,24.5559969,46.5273333,Coffee,4,15,True,True,0,19,7,5,3,1,0,14,8
1282,al mishal,المشاعل,24.6151407,46.8583266,Restaurants,4,15,True,True,0,1,19,13,0,0,0,90,4
1283,an narjis,النرجس,24.8276156,46.639596,Coffee,4,1002,True,True,1,20,20,16,13,2,1,48,10
1284,al badiah,البديعة,24.6066763,46.6908036,Restaurants,4,15,True,True,0,20,7,15,3,6,0,14,10
1285,king saud university,جامعة الملك سعود,24.7152526,46.60783,Coffee,3,15,True,True,0,14,1,6,0,6,0,48,0
1286,al munsiyah,المونسية,24.816845,46.7653391,Restaurants,4,15,True,True,0,20,19,12,20,6,0,56,10
1287,al mahdiyah,المهدية,24.6281295,46.5458091,Restaurants,4,15,True,True,0,20,13,4,10,1,0,0,14
1288,al hazm,الحزم,24.5383357,46.6543178,Coffee,4,15,True,True,0,19,3,3,8,1,0,48,18
1289,hittin,حطين,24.7652365,46.602192,Restaurants,3,15,True,True,0,11,12,8,4,2,0,64,15
1290,al janadriyah,الجنادرية,24.809111,46.874806,Coffee,4,15,True,True,0,20,1,8,5,3,0,25,9
1291,ar rawdah,الروضة,24.74042,46.7790723,Restaurants,3,15,True,True,1,20,13,14,5,9,0,99,29
1292,ash sharq,الشرق,24.9101209,46.9285898,Restaurants,3,15,True,True,1,0,2,0,0,0,0,40,5
1293,al misfat,المصفاة,24.536569,46.88356659999999,Restaurants,4,15,True,True,1,2,20,6,0,0,0,48,2
1294,as saadah,السعادة,24.6934956,46.8493146,Restaurants,4,15,True,True,1,9,12,5,8,5,0,102,10
1295,king khalid airport,مطار الملك خالد,24.821238,46.7420773,Restaurants,4,15,True,True,1,20,18,9,20,7,0,74,10
1296,al wadi,الوادي,24.7918113,46.69544570000001,Restaurants,3,651,True,True,0,20,20,14,19,10,1,52,26
1297,al ulaya,العليا,24.6963533,46.68131169999999,Coffee,4,15,True,True,1,20,20,20,20,3,1,110,54
1298,hittin,حطين,24.7714458,46.6236839,Coffee,4,15,True,True,1,20,19,10,14,9,1,42,18
1299,al faisaliyah,الفيصلية,24.6434562,46.7682882,Restaurants,4,14,False,True,0,5,17,20,0,2,0,118,3
1300,ar rayan,الريان,24.7263661,46.7851704,Restaurants,4,14,True,True,0,20,8,10,9,11,0,42,30
1301,al ulaya,العليا,24.7059055,46.6885461,Restaurants,3,14,True,True,0,20,20,20,20,4,1,12,45
1302,al malaz,الملز,24.6502994,46.7402551,Coffee,3,14,False,True,0,20,20,16,10,3,0,107,7
1303,king fahd,الملك فهد,24.7433244,46.6746625,Restaurants,3,14,True,True,0,19,20,20,13,12,1,89,17
1304,al iskan,الاسكان,24.576802,46.828504,Restaurants,3,1003,True,True,1,19,8,6,0,4,0,34,3
1305,dhahrat namar,ظهرة نمار,24.5738196,46.6455563,Restaurants,3,14,True,True,0,20,6,4,1,7,0,81,21
1306,al uraija al wusta,العريجاء الوسطى,24.6082079,46.6546557,Coffee,3,14,True,True,0,20,4,0,0,4,0,30,3
1307,badr,بدر,24.5489623,46.68511549999999,Coffee,3,14,True,False,1,20,9,5,8,3,0,25,11
1308,al izdihar,الازدهار,24.7811979,46.7070531,Coffee,3,868,True,True,0,20,20,13,20,9,1,18,34
1309,al ghadir,الغدير,24.770066,46.6469005,Coffee,4,14,True,True,1,20,15,15,17,6,0,120,15
1310,dahiat namar,ضاحية نمار,24.537753,46.6395682,Restaurants,4,14,True,True,1,14,4,1,3,0,0,32,8
1311,ar raid,الرائد,24.7021555,46.6479382,Restaurants,4,14,True,True,1,19,16,13,9,3,0,42,9
1312,uqaz,عكاظ,24.5325464,46.6541319,Coffee,3,14,True,False,1,20,2,3,6,1,0,12,19
1313,al mahdiyah,المهدية,24.6198209,46.53262549999999,Restaurants,4,13,True,True,0,20,10,3,7,0,0,9,7
1314,al wurud,الورود,24.7195955,46.6799408,Restaurants,4,13,True,True,0,20,20,17,20,9,1,17,34
1315,al qadisiyah,القادسية,24.8189634,46.81277859999999,Restaurants,4,13,True,True,0,11,14,4,20,6,0,65,9
1316,al hazm,الحزم,24.5404061,46.6504256,Restaurants,4,13,True,True,0,19,2,3,5,0,0,62,15
1317,al mishal,المشاعل,24.6082115,46.866253,Restaurants,4,13,True,True,0,2,20,10,0,0,0,116,4
1318,as safarat,السفارات,24.6866365,46.62154229999999,Restaurants,3,13,True,True,1,9,10,12,3,20,0,64,19
1319,dahiat namar,ضاحية نمار,24.4909332,46.52735209999999,Restaurants,4,13,True,True,1,0,2,2,0,0,0,95,0
1320,al manakh,المناخ,24.6286606,46.7745715,Restaurants,4,1014,True,True,1,8,18,18,1,3,0,51,2
1321,al murabba,المربع,24.662157,46.703899,Coffee,3,13,True,True,1,20,20,17,20,11,1,95,24
1322,al qirawan,القيروان,24.8031723,46.6045553,Coffee,3,13,True,False,1,19,20,20,9,4,1,63,23
1323,al hazm,الحزم,24.5410003,46.6521021,Restaurants,3,13,True,True,1,17,2,3,6,0,0,89,17
1324,al hamra,الحمراء,24.7602096,46.75089870000001,Restaurants,4,13,True,True,1,20,20,16,15,5,1,98,15
1325,ash sharq,الشرق,24.8552282,46.9207748,Restaurants,4,13,True,True,1,0,5,1,0,0,0,24,0
1326,al mahdiyah,المهدية,24.6298687,46.54105879999999,Coffee,4,13,False,True,1,20,13,3,8,1,0,43,18
1327,ad dirah,الديرة,24.6365443,46.7163682,Restaurants,3,13,True,True,1,20,20,20,17,14,1,36,26
1328,as safarat,السفارات,24.6797008,46.6192398,Restaurants,3,12,True,True,0,12,10,12,7,20,0,87,31
1329,dhahrat namar,ظهرة نمار,24.5734532,46.6457329,Restaurants,3,12,False,True,0,20,6,4,1,7,0,75,21
1330,al izdihar,الازدهار,24.782961,46.7300456,Restaurants,5,12,True,True,0,20,19,13,20,5,1,26,23
1331,an nasim al gharbi,النسيم الغربي,24.7303936,46.8239689,Restaurants,3,12,True,True,0,20,13,11,7,3,0,94,4
1332,al malaz,الملز,24.6530785,46.7530519,Restaurants,4,12,True,True,0,14,20,9,1,2,0,74,3
1333,as sahafah,الصحافة,24.7833319,46.6518305,Restaurants,4,12,True,True,0,20,18,16,16,7,1,95,22
1334,an nasim ash sharqi,النسيم الشرقي,24.7505918,46.837989,Coffee,4,12,True,True,0,20,11,8,5,4,0,7,16
1335,ash sharq,الشرق,24.9102261,46.9285368,Restaurants,3,12,True,True,0,0,2,0,0,0,0,76,5
1336,al maizilah,المعيزلة,24.778891,46.8262584,Coffee,4,12,True,True,0,17,6,5,20,5,0,42,6
1337,ar rawdah,الروضة,24.7408125,46.7854375,Coffee,3,12,False,True,1,20,12,14,6,9,0,6,25
1338,taibah,طيبة,24.5614653,46.84920779999999,Restaurants,3,1023,True,True,1,20,5,4,0,7,0,115,5
1339,sultanah,سلطانة,24.5999449,46.6963946,Coffee,3,12,True,True,1,20,9,14,3,7,0,60,9
1340,king saud university,جامعة الملك سعود,24.7188836,46.6142392,Coffee,2,12,True,True,1,18,2,5,0,6,0,94,2
1341,al faiha,الفيحاء,24.6702406,46.8107853,Restaurants,3,12,True,True,1,20,17,5,2,3,0,62,7
1342,an nasim al gharbi,النسيم الغربي,24.7495372,46.8287409,Coffee,4,12,True,True,1,20,15,12,9,2,0,67,16
1343,ar rawdah,الروضة,24.7311831,46.7860545,Coffee,4,12,True,True,1,20,12,11,9,12,0,20,31
1344,al faiha,الفيحاء,24.68256,46.8180255,Restaurants,4,1049,True,True,1,20,15,6,5,2,0,98,12
1345,al mutamarat,المؤتمرات,24.6664952,46.6832766,Coffee,4,1050,True,True,1,20,17,16,20,9,1,15,18
1346,al mughrizat,المغرزات,24.771642,46.7185441,Coffee,4,11,True,True,0,20,20,12,20,9,1,24,42
1347,ar rawdah,الروضة,24.7477076,46.76239899999999,Restaurants,3,11,True,True,0,20,14,10,10,9,0,4,23
1348,al manakh,المناخ,24.6022454,46.7699136,Coffee,3,11,True,False,0,20,13,5,12,3,0,48,17
