,Unnamed: 0,place_id,name,name2,neighbhood,neighbhood2,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s,CompNum,isSuccessful
1125,1125,ChIJB-qFgmH_Lj4R6lE-fNjQ9mE,Lutea Speciality Coffee,Lutea Speciality Coffee,Ishbiliyah,ishbiliyah,اشبيلية,24.7842992,46.7701798,Coffee,4,191,23,0,0,23,143,True,True,0,20,20,11,20,4,128312,5912,7994,16026,15824,27006,5677,9737,11729,6717,3392,1380,21,1
1126,1126,ChIJs8TuehABLz4REBX-7qAeSak,محمصة ترجمان للقهوة المختصة,محمصة ترجمان للقهوة المختصة,Ishbiliyah,ishbiliyah,اشبيلية,24.7775171,46.7679487,Coffee,4,91,10,10,0,10,60,True,True,1,20,20,13,20,6,130771,5912,7994,16026,15824,27006,5677,9737,11729,6717,3392,1380,18,1
1127,1127,ChIJR6fW_YQBLz4RNA7e7j3RYZQ,,بسيل قهوة مختصة,,ishbiliyah,اشبيلية,24.7781582,46.7854564,Coffee,4,517,0,0,0,86,430,True,True,1,20,5,10,17,10,97089,5912,7994,16026,15824,27006,5677,9737,11729,6717,3392,1380,17,0
1128,1128,ChIJf-trDIX_Lj4RSBipVn4tqLU,الماس كلوب,الماس كلوب,Ishbiliyah,ishbiliyah,اشبيلية,24.7890836,46.7888103,Coffee,0,0,0,0,0,0,0,True,True,0,20,18,13,17,6,108841,5912,7994,16026,15824,27006,5677,9737,11729,6717,3392,1380,20,1
1129,1129,ChIJAQKvYBMDLz4RiCuHZMUM8iU,Rbg Grill Restaurant,rbg GRILL Restaurant,Az Zahra,az zahra,الزهراء,24.6906696,46.7321108,Restaurants,4,52,0,0,0,14,37,False,True,0,18,20,20,16,6,144723,2543,8877,2234,3455,10098,2122,3640,4386,2511,1268,516,11,1
1130,1130,ChIJzbKrZAkELz4RP5l96QMoZh8,مطعم الشرابية الهندي,مطعم الشرابية الهندي,Az Zahra,az zahra,الزهراء,24.685928,46.7338135,Restaurants,3,1280,0,0,182,731,365,False,True,0,20,20,20,20,12,126892,2543,8877,2234,3455,10098,2122,3640,4386,2511,1268,516,16,1
1131,1131,ChIJv8Es4QwFLz4RC-Pqz9BG4oY,ستاربكس,ستاربكس,Az Zahra,az zahra,الزهراء,24.6881875,46.7328125,Coffee,4,639,0,0,79,79,479,True,True,1,20,20,20,20,9,139281,2543,8877,2234,3455,10098,2122,3640,4386,2511,1268,516,15,1
1132,1132,ChIJqz8Jqk0DLz4RtetmnkR5_ZA,عنوان القهوة,عنوان القهوة,Az Zahra,az zahra,الزهراء,24.6940872,46.7323217,Coffee,4,175,29,29,0,29,87,True,True,1,16,20,18,14,4,173433,2543,8877,2234,3455,10098,2122,3640,4386,2511,1268,516,9,1
1133,1133,ChIJTfgB9G0RLz4RvBHIat19u0w,,فهرنهايت,,dhahrat namar,ظهرة نمار,24.5679183,46.6383448,Restaurants,4,91,11,0,11,34,34,True,True,0,20,6,4,9,5,122111,126,2529,1207,1701,3283,690,1183,1426,816,412,167,21,0
1134,1134,ChIJR9FlPnoRLz4RmaRoLm6NJpw,,Low Calorie,,dhahrat namar,ظهرة نمار,24.5690923,46.6161192,Restaurants,5,1,0,0,0,0,0,True,True,0,20,14,9,13,2,96821,126,2529,1207,1701,3283,690,1183,1426,816,412,167,14,0
1135,1135,ChIJ_7_RYHUaLz4RHTAaF-_yIiw,,مطعم الوادي الهندي,,dhahrat namar,ظهرة نمار,24.5703014,46.613558,Restaurants,3,1405,401,0,200,0,802,True,True,1,20,13,8,14,3,103758,126,2529,1207,1701,3283,690,1183,1426,816,412,167,11,0
1136,1136,ChIJo_EMoZwQLz4RGk3dOIOaMkE,,برجر كنج,,dhahrat namar,ظهرة نمار,24.568212,46.621252,Restaurants,3,1200,0,0,0,200,1000,True,True,0,20,13,8,13,2,119114,126,2529,1207,1701,3283,690,1183,1426,816,412,167,21,0
1137,1137,ChIJ51vpOdoRLz4R8qDgNv_hzfs,,مطاعم دوار عبده,,dhahrat namar,ظهرة نمار,24.5692529,46.6359751,Restaurants,4,413,51,0,0,0,361,True,True,0,20,7,3,9,5,99758,126,2529,1207,1701,3283,690,1183,1426,816,412,167,20,0
1138,1138,ChIJPYUdw9QbLz4Ruc3Du_hrxkQ,,كودو,,dhahrat namar,ظهرة نمار,24.5714577,46.6140413,Restaurants,4,125,15,0,0,15,93,True,True,0,20,13,8,14,2,100210,126,2529,1207,1701,3283,690,1183,1426,816,412,167,14,0
1139,1139,ChIJlVxBa3UaLz4RaxO1CD_rtyM,,ايت رايت,,dhahrat namar,ظهرة نمار,24.5702945,46.6141774,Restaurants,4,483,0,0,53,161,268,False,True,1,20,14,8,14,3,103758,126,2529,1207,1701,3283,690,1183,1426,816,412,167,13,0
1140,1140,ChIJi_nYcvgRLz4RgYuicS81wMo,,بخاري ناز | NAZ Bukhari,,dhahrat namar,ظهرة نمار,24.5643993,46.6266241,Restaurants,3,37,4,0,4,16,12,False,False,1,20,13,7,12,2,114173,126,2529,1207,1701,3283,690,1183,1426,816,412,167,25,0
1141,1141,ChIJDab4KyERLz4RtFFhfJTzssM,,New Sri Lankan Restaurant,,dhahrat namar,ظهرة نمار,24.5738196,46.6455563,Restaurants,3,14,2,2,0,0,8,True,True,0,20,6,4,1,7,89999,126,2529,1207,1701,3283,690,1183,1426,816,412,167,21,0
1142,1142,ChIJM-Y7hiIRLz4ROlZ7Pu_fLLY,,Indian restaurant as suwaidi,,dhahrat namar,ظهرة نمار,24.5734532,46.6457329,Restaurants,3,12,4,0,2,0,4,False,True,0,20,6,4,1,7,89440,126,2529,1207,1701,3283,690,1183,1426,816,412,167,21,0
1143,1143,ChIJu51bgzIRLz4R-vNVDx46sic,,Bangladeshi Restaurant আমজাদ হোটেল,,dhahrat namar,ظهرة نمار,24.5618186,46.6010691,Restaurants,5,1,0,0,0,0,0,True,True,0,13,6,2,6,3,65120,126,2529,1207,1701,3283,690,1183,1426,816,412,167,5,0
1144,1144,ChIJF2Y8UzoRLz4RxwTMpYn3fPo,,شركة مدى الذهبية المحدودة,,dhahrat namar,ظهرة نمار,24.5524372,46.6178078,Restaurants,5,4,0,0,0,0,0,False,True,0,10,7,1,6,1,109132,126,2529,1207,1701,3283,690,1183,1426,816,412,167,13,0
1145,1145,ChIJRQR3NLwQLz4RwVWu13SbnK8,,Furn Alawali Restaurant,,dhahrat namar,ظهرة نمار,24.5553108,46.6098438,Restaurants,3,37,14,7,0,7,7,True,True,1,7,10,2,9,2,72053,126,2529,1207,1701,3283,690,1183,1426,816,412,167,9,0
1146,1146,ChIJjXBHuXwaLz4R83m9oEsfna0,,مطاعم ورد المساء للحفلات والبوفيه المفتوح,,dhahrat namar,ظهرة نمار,24.5525321,46.6092798,Restaurants,4,458,0,0,0,0,458,True,True,0,4,9,0,6,2,72053,126,2529,1207,1701,3283,690,1183,1426,816,412,167,5,0
1147,1147,ChIJl5dUkZwQLz4RguaJy6G64_k,,هامبرغيني,,dhahrat namar,ظهرة نمار,24.5671659,46.6233441,Restaurants,3,882,294,98,196,98,196,True,True,1,20,12,8,12,1,120897,126,2529,1207,1701,3283,690,1183,1426,816,412,167,24,0
1148,1148,ChIJp2Ox_RMRLz4RyE8mkhOiVq4,,مطعم ومطبخ أبو حاتم فرع الرياض,,dhahrat namar,ظهرة نمار,24.5521511,46.6061394,Restaurants,1,1,0,0,0,0,0,True,True,0,5,3,0,6,2,88557,126,2529,1207,1701,3283,690,1183,1426,816,412,167,4,0
1149,1149,ChIJ4y6jArYRLz4Ry-oLQN2H-Yk,,عنوان القهوة,,dhahrat namar,ظهرة نمار,24.553037,46.638628,Coffee,4,28,0,4,0,4,20,True,False,1,17,7,2,8,3,127894,126,2529,1207,1701,3283,690,1183,1426,816,412,167,17,0
1150,1150,ChIJm0hmfhYRLz4RWFUaxVV6BgU,,Coffee tree,,dhahrat namar,ظهرة نمار,24.5670622,46.6372369,Coffee,5,3,0,0,0,0,3,True,True,0,20,9,3,9,5,112983,126,2529,1207,1701,3283,690,1183,1426,816,412,167,22,0
1151,1151,ChIJgRAPs_ARLz4RNnhbS8vqRxg,,Costa Coffee,,dhahrat namar,ظهرة نمار,24.573216,46.634998,Coffee,4,400,50,0,50,50,250,True,True,0,20,8,5,9,6,85148,126,2529,1207,1701,3283,690,1183,1426,816,412,167,24,0
1152,1152,ChIJCzAk2KkRLz4RX6RjDqVI97U,,A3 Specialty coffee and sweet,,dhahrat namar,ظهرة نمار,24.5639568,46.6317661,Coffee,4,301,0,0,0,129,172,True,True,1,20,12,4,10,3,103663,126,2529,1207,1701,3283,690,1183,1426,816,412,167,21,0
1153,1153,ChIJqZcE2XgRLz4RNRBwJ1APMew,,Barn's | بارنز,,dhahrat namar,ظهرة نمار,24.5650464,46.6252271,Coffee,4,24,4,4,4,0,12,True,False,0,20,12,7,12,2,113969,126,2529,1207,1701,3283,690,1183,1426,816,412,167,26,0
1154,1154,ChIJb9YM64ARLz4R9SZXihZ8bzE,,McCafe,,dhahrat namar,ظهرة نمار,24.569749,46.618396,Coffee,4,64,0,0,21,21,21,True,True,1,20,15,8,13,2,115871,126,2529,1207,1701,3283,690,1183,1426,816,412,167,20,0
1155,1155,ChIJi-RMRUIRLz4RTa9TL08xL-w,,دوبا كافيه Dopa cafe,,dhahrat namar,ظهرة نمار,24.5649041,46.6290663,Coffee,4,550,0,0,61,61,427,True,True,1,20,13,5,12,3,116989,126,2529,1207,1701,3283,690,1183,1426,816,412,167,24,0
1156,1156,ChIJO0DYlEIRLz4RipzITJJFhLQ,,كثف كافيه | قهوة مختصة,,dhahrat namar,ظهرة نمار,24.5650458,46.6295244,Coffee,4,1072,214,0,0,0,857,True,True,0,20,12,5,12,3,114284,126,2529,1207,1701,3283,690,1183,1426,816,412,167,23,0
1157,1157,ChIJ-xHT0HoQLz4RRKdcSytB7i0,,قهوة مزايا,,dhahrat namar,ظهرة نمار,24.5699361,46.6393269,Coffee,4,184,30,0,0,0,153,True,True,0,20,6,5,8,7,110830,126,2529,1207,1701,3283,690,1183,1426,816,412,167,22,0
1158,1158,ChIJuyRk1q4bLz4RvgZEiUSvbpg,,فور توينز,,dhahrat namar,ظهرة نمار,24.5708303,46.6156091,Coffee,4,429,61,61,0,0,306,True,True,1,20,14,8,13,2,98375,126,2529,1207,1701,3283,690,1183,1426,816,412,167,17,0
1159,1159,ChIJuwXW1RYRLz4Rli1Y9T9udLI,,شاهي عم محمد,,dhahrat namar,ظهرة نمار,24.5588047,46.6225712,Coffee,3,1,0,0,0,0,0,True,True,0,19,11,3,12,1,120907,126,2529,1207,1701,3283,690,1183,1426,816,412,167,20,0
1160,1160,ChIJfW75lpARLz4Rk7QhRIldmWI,,coffee sense احساس القهوة,,dhahrat namar,ظهرة نمار,24.568233,46.6388382,Coffee,3,93,15,0,31,15,31,True,True,1,20,6,4,9,5,123672,126,2529,1207,1701,3283,690,1183,1426,816,412,167,22,0
1161,1161,ChIJ0ybKecAbLz4RQglLv9SEuBc,,ولف كافيه,,dhahrat namar,ظهرة نمار,24.5761748,46.6329812,Coffee,4,697,0,0,69,69,557,True,True,1,20,9,6,9,6,81935,126,2529,1207,1701,3283,690,1183,1426,816,412,167,25,0
1162,1162,ChIJM1YQVawRLz4RomUh8JqOkhM,,private cafe مقهى خاص,,dhahrat namar,ظهرة نمار,24.5681762,46.6387556,Coffee,4,99,11,11,0,11,66,True,True,1,20,7,4,9,5,122111,126,2529,1207,1701,3283,690,1183,1426,816,412,167,22,0
1163,1163,ChIJOzfBlIoRLz4RPV6PYxXUBRQ,,Barn's | بارنز,,dhahrat namar,ظهرة نمار,24.5515296,46.6006751,Coffee,3,31,24,0,0,0,6,False,False,1,6,1,0,3,2,59413,126,2529,1207,1701,3283,690,1183,1426,816,412,167,2,0
1164,1164,ChIJr85CP-8RLz4Ri_w5izSVZWU,,وهف قهوة مختصة| WHF CAFE,,dhahrat namar,ظهرة نمار,24.561362,46.6014941,Coffee,4,171,0,0,0,0,0,True,True,0,12,6,2,6,3,65120,126,2529,1207,1701,3283,690,1183,1426,816,412,167,5,0
1165,1165,ChIJO9ltTJgRLz4RI9Noy8I8sRc,,ايال كافية - ayal cofee,,dhahrat namar,ظهرة نمار,24.5586613,46.619292,Coffee,4,93,13,0,13,13,53,True,True,0,19,12,4,12,0,110828,126,2529,1207,1701,3283,690,1183,1426,816,412,167,18,0
1166,1166,ChIJy27G1-wQLz4R7GPZeR0loic,,بريق القهوة - SHINE COFFEE‏,,dhahrat namar,ظهرة نمار,24.5526135,46.6197645,Coffee,4,61,8,17,0,0,34,False,True,0,9,9,2,6,1,112203,126,2529,1207,1701,3283,690,1183,1426,816,412,167,13,0
1167,1167,ChIJw1FQ2J8QLz4RKrrq-OEEhrw,,بيت الكيف,,dhahrat namar,ظهرة نمار,24.5701939,46.6143636,Coffee,3,900,0,225,0,337,337,True,True,1,20,13,8,13,3,103758,126,2529,1207,1701,3283,690,1183,1426,816,412,167,14,0
1168,1168,ChIJ2caw8ogQLz4Rod35XYecIt4,,المقهى الذكي,,dhahrat namar,ظهرة نمار,24.5647722,46.6290161,Coffee,3,245,0,30,30,61,122,True,True,1,20,13,5,12,3,116989,126,2529,1207,1701,3283,690,1183,1426,816,412,167,25,0
1169,1169,ChIJ5_AP4jgRLz4R820Ap-XJtKU,,بارنز كافيه,,dhahrat namar,ظهرة نمار,24.552543,46.6259227,Coffee,4,110,0,18,36,36,18,True,True,0,10,6,2,6,1,125528,126,2529,1207,1701,3283,690,1183,1426,816,412,167,12,0
1170,1170,ChIJO4zRXp4RLz4R52f104QMRGM,,كوفي 27 - 27 Coffee,,dhahrat namar,ظهرة نمار,24.5649532,46.6292795,Coffee,4,176,25,0,0,0,150,True,True,1,20,13,6,12,3,115310,126,2529,1207,1701,3283,690,1183,1426,816,412,167,23,0
1171,1171,ChIJ6wBj4owbLz4Rdyz1UbhR8aI,,Four Season Restaurant,,al uraija al gharbiyah,العريجاء الغربية,24.5874945,46.6231786,Restaurants,4,179,17,35,0,53,71,True,True,1,20,10,9,3,3,54552,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,11,0
1172,1172,ChIJYwq5bksbLz4Rx9HDTtMVjYA,,مطعم فرن و تنور للأكلات الشعبية,,al uraija al gharbiyah,العريجاء الغربية,24.578043,46.6123284,Restaurants,3,78,17,0,8,8,43,True,True,0,20,14,11,16,2,72698,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,13,0
1173,1173,ChIJ8RqBI44ZLz4R2MhjZBQT3Lg,,Museef Restaurant,,al uraija al gharbiyah,العريجاء الغربية,24.5851019,46.5846591,Restaurants,4,139,27,0,27,0,83,True,True,0,20,10,3,4,3,65662,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1174,1174,ChIJP9wsTXQbLz4R6btScGqEPIg,,Tikka way,,al uraija al gharbiyah,العريجاء الغربية,24.5804586,46.6017918,Restaurants,4,8,0,0,0,0,8,True,True,0,20,13,10,7,4,64203,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,5,0
1175,1175,ChIJYTLH6YIZLz4Rm6rdMuF80wg,,مطعم وطني,,al uraija al gharbiyah,العريجاء الغربية,24.5961449,46.5848619,Restaurants,3,754,94,0,0,0,659,True,True,0,20,8,1,4,0,65808,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1176,1176,ChIJ00lREzMbLz4R-1FRFScSecc,,Pakistani restaurant,,al uraija al gharbiyah,العريجاء الغربية,24.6095223,46.607538,Restaurants,4,3,0,0,0,0,0,True,True,0,16,1,1,0,2,96961,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,0,0
1177,1177,ChIJkRQAt_UbLz4RrzSvSg_wpng,,ميزان القهوة,,al uraija al gharbiyah,العريجاء الغربية,24.5857495,46.6124455,Coffee,4,239,0,0,34,102,102,True,True,1,20,10,10,7,3,68750,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,8,0
1178,1178,ChIJD8XQq54ZLz4RbrwDzdFzMhI,,ستاربكس,,al uraija al gharbiyah,العريجاء الغربية,24.595528,46.592278,Coffee,3,1166,0,388,0,194,583,True,True,0,20,5,5,4,2,66435,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1179,1179,ChIJ1SSXstkZLz4R6dLv0OdTsR4,,سبيشل دروبز قهوه مختصه,,al uraija al gharbiyah,العريجاء الغربية,24.5960053,46.5857397,Coffee,4,413,51,0,0,154,206,True,True,0,20,7,1,4,0,67500,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1180,1180,ChIJYWXaNSkbLz4RdHTJlN8cBJ8,,لام كافيه,,al uraija al gharbiyah,العريجاء الغربية,24.5833165,46.6010454,Coffee,4,43,35,0,0,0,7,True,True,1,20,12,10,6,4,68569,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,7,0
1181,1181,ChIJCW_EpbwZLz4ROC9y96s6xrk,,Smoke Cafe,,al uraija al gharbiyah,العريجاء الغربية,24.5875343,46.5895795,Coffee,0,0,0,0,0,0,0,True,True,0,20,14,5,5,2,68243,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1182,1182,ChIJ4ViYAh8bLz4RbFlXM6sSfrc,,تاج القهوة,,al uraija al gharbiyah,العريجاء الغربية,24.5946245,46.5944096,Coffee,4,9,2,2,0,0,4,True,True,1,20,5,6,4,2,78287,5351,9936,59535,60204,79695,16754,28734,34615,19824,10011,4074,6,0
1183,1183,ChIJX_1Ji38RLz4RRW8osIP89oU,,مطعم المطوع البخاري,,areed,عريض,24.5015573,46.6316759,Restaurants,3,201,100,33,33,0,33,True,True,1,19,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,9,0
1184,1184,ChIJwW8NYH4RLz4RLmQ_u1hU93E,,بوفية جمال,,areed,عريض,24.5012879,46.6282094,Restaurants,3,93,55,18,0,0,18,True,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1185,1185,ChIJ3UA5pgMTLz4RMN8VNQEX4SQ,,Breaky Burger | بريكي برغر,,areed,عريض,24.4854551,46.6215063,Restaurants,3,41,17,5,0,0,17,True,True,1,12,3,1,0,0,67000,7,734,252,448,850,178,306,369,211,106,43,6,0
1186,1186,ChIJ5RS1gokTLz4RsFzR9gnl4Vg,,Abdullah Al Qahtani Buffet,,areed,عريض,24.4871496,46.6221723,Restaurants,0,0,0,0,0,0,0,True,True,0,18,3,1,0,1,70777,7,734,252,448,850,178,306,369,211,106,43,8,0
1187,1187,ChIJjzGTorQTLz4RjJLe7inedi0,,مطعم نورة البخاري,,areed,عريض,24.4989025,46.6301223,Restaurants,3,26,0,0,0,0,0,True,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1188,1188,ChIJddoqfmcTLz4RSmiwEiU9K-s,,مطاعم أضواء الجوهرة,,areed,عريض,24.4874039,46.6340124,Restaurants,4,40,6,0,6,0,26,True,True,0,15,2,0,0,1,70777,7,734,252,448,850,178,306,369,211,106,43,9,0
1189,1189,ChIJ7S5Pg_QTLz4R2i30Q33h0PQ,,ماكدونالدز,,areed,عريض,24.494672,46.62753,Restaurants,3,282,0,0,0,0,0,True,True,0,20,4,2,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1190,1190,ChIJDeEPE0kTLz4RsdNx4ggA3Dw,,حاضر الطيبين,,areed,عريض,24.4864109,46.6220946,Restaurants,4,28,4,0,4,4,14,True,True,1,14,3,1,0,1,60875,7,734,252,448,850,178,306,369,211,106,43,7,0
1191,1191,ChIJEWGA9s8TLz4RFKQ1I5IpIRI,,فلافل وفطاير نور الشام,,areed,عريض,24.4864834,46.6224273,Restaurants,4,281,120,40,0,0,120,True,True,1,14,3,1,0,1,70777,7,734,252,448,850,178,306,369,211,106,43,7,0
1192,1192,ChIJ4aeXpOATLz4RS7QL2xlMA88,,بوفيه كبدة طازج,,areed,عريض,24.4991024,46.6301367,Restaurants,4,18,3,0,3,3,7,False,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1193,1193,ChIJ_0rVhxkTLz4RSMkv-p09eq8,,بوفية شعبيات وفلافل فطيره مطبق حمص وجبات سريعه,,areed,عريض,24.4885667,46.6382434,Restaurants,4,82,0,9,0,9,63,True,True,1,17,3,0,0,1,79666,7,734,252,448,850,178,306,369,211,106,43,8,0
1194,1194,ChIJmWZ9CD4TLz4RPhK7eESYAsE,,مطعم ريوق طائف لتقديم الوجبات,,areed,عريض,24.488056,46.6230176,Restaurants,3,249,71,35,35,0,106,True,True,0,20,3,1,0,1,70777,7,734,252,448,850,178,306,369,211,106,43,8,0
1195,1195,ChIJszkGSdQTLz4RrJQgNxyQbcs,,هرفي,,areed,عريض,24.4964397,46.6283311,Restaurants,3,211,90,30,30,0,60,True,True,1,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1196,1196,ChIJe6nD59kTLz4RurV2RtqrdmY,,فوال رزيقه,,areed,عريض,24.488064,46.6378903,Restaurants,4,5,0,0,0,1,3,True,True,0,17,1,0,0,1,79666,7,734,252,448,850,178,306,369,211,106,43,8,0
1197,1197,ChIJp6M_YS8TLz4RnnTwS_nbCSU,,مطعم بخاري,,areed,عريض,24.493933,46.6268969,Restaurants,4,156,62,0,0,62,31,True,True,1,20,4,2,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1198,1198,ChIJNU5p6rsTLz4RYPx03lhdwTo,,تسالي,,areed,عريض,24.4921588,46.6223095,Restaurants,3,18,6,6,0,0,6,True,True,0,19,5,2,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,9,0
1199,1199,ChIJq8Fg_R51Lz4Rfe5wdGgbw3M,,بوفية برجر حراق,,areed,عريض,24.4691976,46.8073244,Restaurants,3,3,3,0,0,0,0,True,True,1,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1200,1200,ChIJFSaPVip1Lz4RDwzig7jGk8U,,ماكدونالدز,,areed,عريض,24.4617176,46.8117614,Restaurants,5,1,0,0,0,0,0,False,False,0,0,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1201,1201,ChIJ-0hAvL91Lz4Rk-r3Y2NlcI0,,مطعم فوال,,areed,عريض,24.4700241,46.8069352,Restaurants,4,9,4,0,0,0,4,True,True,1,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1202,1202,ChIJNfUqwsp1Lz4RPoUWCuq_jEg,,مطاعم شواية المستقبل البخاري,,areed,عريض,24.4701562,46.8068732,Restaurants,4,82,0,11,11,46,11,True,True,0,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1203,1203,ChIJ5T1xESp1Lz4RDOsFnmTJoMI,,شباتي و كرك,,areed,عريض,24.4687796,46.8073083,Restaurants,4,30,5,5,0,0,20,True,True,1,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1204,1204,ChIJs0toxAVzLz4R7burC8qLj3A,,Bukhari restaurant,,areed,عريض,24.4545689,46.7386488,Restaurants,3,1,0,0,0,0,0,True,True,0,0,0,12,0,1,240000,7,734,252,448,850,178,306,369,211,106,43,0,0
1205,1205,ChIJK-WCRoUTLz4RhI7o-HY9R9U,,قهوة المغرب,,areed,عريض,24.4968025,46.6287226,Coffee,2,8,4,1,0,0,1,False,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1206,1206,ChIJWaM8bdcRLz4RuomEgiWTg9k,,زد الكيف Z coffee,,areed,عريض,24.5013713,46.6277597,Coffee,4,28,0,0,0,4,23,True,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1207,1207,ChIJFUL8BLYTLz4RlDYGnL8byv8,,بارنز,,areed,عريض,24.4957968,46.6280896,Coffee,3,19,10,0,0,0,8,True,False,1,20,4,2,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1208,1208,ChIJNY7PjtATLz4RcAq3Hbrd-Fc,,Boil coffee,,areed,عريض,24.4845885,46.6207892,Coffee,4,5,0,0,0,0,5,True,True,1,12,3,1,0,0,67000,7,734,252,448,850,178,306,369,211,106,43,6,0
1209,1209,ChIJC4PAxUsTLz4RTtDm37zDZmU,,شاهي نور,,areed,عريض,24.4869433,46.6221074,Coffee,4,10,1,0,0,1,7,True,True,1,17,3,1,0,1,60875,7,734,252,448,850,178,306,369,211,106,43,8,0
1210,1210,ChIJm07iZlYTLz4RQh5CLamwMBI,,مقهى فنجال الكيف,,areed,عريض,24.4857977,46.6232765,Coffee,5,5,0,0,0,0,0,True,True,0,15,3,1,0,1,77375,7,734,252,448,850,178,306,369,211,106,43,7,0
1211,1211,ChIJJ2T1S9QTLz4RfsBnT08F2v4,,دانكن,,areed,عريض,24.4965161,46.62838,Coffee,4,460,153,0,0,76,230,True,True,0,20,4,1,0,1,77818,7,734,252,448,850,178,306,369,211,106,43,10,0
1212,1212,ChIJt8MTlsN1Lz4RA7HrAHwzx8Q,,"كوفي شوب ""شاي وقهوة""",,areed,عريض,24.4697797,46.8070622,Coffee,0,0,0,0,0,0,0,True,True,0,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1213,1213,ChIJP8BKb_J1Lz4RB39VbwO86Ew,,بار كيف,,areed,عريض,24.4618919,46.8118687,Coffee,5,1,0,0,0,0,0,False,False,0,0,2,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1214,1214,ChIJQdkVEaR1Lz4Rj5NZAvoh3jk,,ديوانية سماء الكيف,,areed,عريض,24.4686154,46.8076361,Coffee,2,5,3,0,0,0,1,True,True,1,4,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1215,1215,ChIJIfrnDD51Lz4RTvUxW89IMUY,,ديوانية الفنجال السابع,,areed,عريض,24.4615226,46.8112461,Coffee,5,5,0,0,0,0,0,False,False,0,0,3,0,0,1,94750,7,734,252,448,850,178,306,369,211,106,43,1,0
1216,1216,ChIJsc6sTTsPLz4RNtsSPABMZxk,,مطعم الوان الطيبات توصيل مجاناً,,badr,بدر,24.5607256,46.6801318,Restaurants,4,11,3,0,0,0,7,True,True,1,20,6,4,9,11,220500,6095,19372,33127,31305,53060,11155,19131,23046,13198,6665,2712,13,0
1217,1217,ChIJfRQutq0PLz4RTvN-l3IJpTM,,FILFIL INDIAN RESTAURANT,,badr,بدر,24.5668647,46.7013909,Restaurants,4,79,0,15,15,0,47,True,True,1,20,6,7,2,5,101823,6095,19372,33127,31305,53060,11155,19131,23046,13198,6665,2712,16,0
1218,1218,ChIJa9a95LUPLz4RoToLKhmvsqs,,Kerala Restaurant Shifa,,badr,بدر,24.5667492,46.7010748,Restaurants,2,3,1,1,0,1,0,True,True,1,20,6,7,2,6,101823,6095,19372,33127,31305,53060,11155,19131,23046,13198,6665,2712,16,0
1219,1219,ChIJafCMs1IOLz4R4b6VmdD531k,,Marin Restaurant,,badr,بدر,24.5626126,46.7003988,Restaurants,4,743,0,0,0,0,743,True,True,0,20,6,6,4,7,83027,6095,19372,33127,31305,53060,11155,19131,23046,13198,6665,2712,18,0
1220,1220,ChIJ0d8pXM4PLz4RIIxg28Ac98k,,كودو,,badr,بدر,24.562395,46.6823521,Restaurants,3,1201,300,150,300,0,450,True,True,1,20,7,9,9,12,202580,6095,19372,33127,31305,53060,11155,19131,23046,13198,6665,2712,11,0
